translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
Baju Dan Seluar Fit Padan Dengan Anak Saya Umur 2 4m Berat 12kg Kain Sangat Berpuas Hati Disyorkan,5,Baju Dan Seluar Fit Padan Dengan Anak Saya Umur 2 4m Berat 12kg Kain Sangat Berpuas Hati Disyorkan,"['Baju', 'Dan', 'Seluar', 'Fit', 'Padan', 'Dengan', 'Anak', 'Saya', 'Umur', '2', '4m', 'Berat', '12kg', 'Kain', 'Sangat', 'Berpuas', 'Hati', 'Disyorkan']","['Baju', 'Dan', 'Seluar', 'Fit', 'Padan', 'Dengan', 'Anak', 'Saya', 'Umur', '2', '4m', 'Berat', '12kg', 'Kain', 'Sangat', 'Berpuas', 'Hati', 'Disyorkan']",baju dan seluar fit padan dengan anak saya umur 2 4m berat 12kg kain sangat puas hati disyorkan,Baju Dan Seluar Fit Padan Dengan Anak Saya Umur 2 4m Berat 12kg Kain Sangat Berpuas Hati Disyorkan,"[('Baju', 'NNP'), ('Dan', 'NNP'), ('Seluar', 'NNP'), ('Fit', 'NNP'), ('Padan', 'NNP'), ('Dengan', 'NNP'), ('Anak', 'NNP'), ('Saya', 'NNP'), ('Umur', 'NNP'), ('2', 'CD'), ('4m', 'CD'), ('Berat', 'NNP'), ('12kg', 'CD'), ('Kain', 'NNP'), ('Sangat', 'NNP'), ('Berpuas', 'NNP'), ('Hati', 'NNP'), ('Disyorkan', 'NNP')]",Positive
Baju Yang Sangat Cantik Saya Suka Anak Pun Suka Saiz Fit2 Ank Umur 7 Tahun Bahan Ok Semua Ok Boleh Guna Unk Raya Nanti Yeay Tq,5,Baju Yang Sangat Cantik Saya Suka Anak Pun Suka Saiz Fit2 Ank Umur 7 Tahun Bahan Ok Semua Ok Boleh Guna Unk Raya Nanti Yeay Tq,"['Baju', 'Yang', 'Sangat', 'Cantik', 'Saya', 'Suka', 'Anak', 'Pun', 'Suka', 'Saiz', 'Fit2', 'Ank', 'Umur', '7', 'Tahun', 'Bahan', 'Ok', 'Semua', 'Ok', 'Boleh', 'Guna', 'Unk', 'Raya', 'Nanti', 'Yeay', 'Tq']","['Baju', 'Yang', 'Sangat', 'Cantik', 'Saya', 'Suka', 'Anak', 'Pun', 'Suka', 'Saiz', 'Fit2', 'Ank', 'Umur', '7', 'Tahun', 'Bahan', 'Ok', 'Semua', 'Ok', 'Boleh', 'Guna', 'Unk', 'Raya', 'Nanti', 'Yeay', 'Tq']",baju yang sangat cantik saya suka anak pun suka saiz fit2 ank umur 7 tahun bahan ok semua ok boleh guna unk raya nanti yeay tq,Baju Yang Sangat Cantik Saya Suka Anak Pun Suka Saiz Fit2 Ank Umur 7 Tahun Bahan Ok Semua Ok Boleh Guna Unk Raya Nanti Yeay Tq,"[('Baju', 'NNP'), ('Yang', 'NNP'), ('Sangat', 'NNP'), ('Cantik', 'NNP'), ('Saya', 'NNP'), ('Suka', 'NNP'), ('Anak', 'NNP'), ('Pun', 'NNP'), ('Suka', 'NNP'), ('Saiz', 'NNP'), ('Fit2', 'NNP'), ('Ank', 'NNP'), ('Umur', 'NNP'), ('7', 'CD'), ('Tahun', 'NNP'), ('Bahan', 'NNP'), ('Ok', 'NNP'), ('Semua', 'NNP'), ('Ok', 'NNP'), ('Boleh', 'NNP'), ('Guna', 'NNP'), ('Unk', 'NNP'), ('Raya', 'NNP'), ('Nanti', 'NNP'), ('Yeay', 'NNP'), ('Tq', 'NNP')]",Positive
Jahitan Kemas saiz semua semua ok penghantaran pun cepat terima kasih penjual grinningface herewithsmilingeyes facewithtearsofjoy rollingonthefloorlaughing grinningwithbigeyes grinningwithsmilingeyes grinningwithswitheats,5,Jahitan Kemas saiz semua semua ok penghantaran pun cepat terima kasih penjual grinningface herewithsmilingeyes facewithtearsofjoy rollingonthefloorlaughing grinningwithbigeyes grinningwithsmilingeyes grinningwithswitheats,"['Jahitan', 'Kemas', 'saiz', 'semua', 'semua', 'ok', 'penghantaran', 'pun', 'cepat', 'terima', 'kasih', 'penjual', 'grinningface', 'herewithsmilingeyes', 'facewithtearsofjoy', 'rollingonthefloorlaughing', 'grinningwithbigeyes', 'grinningwithsmilingeyes', 'grinningwithswitheats']","['Jahitan', 'Kemas', 'saiz', 'semua', 'semua', 'ok', 'penghantaran', 'pun', 'cepat', 'terima', 'kasih', 'penjual', 'grinningface', 'herewithsmilingeyes', 'facewithtearsofjoy', 'rollingonthefloorlaughing', 'grinningwithbigeyes', 'grinningwithsmilingeyes', 'grinningwithswitheats']",jahit kemas saiz semua semua ok hantar pun cepat terima kasih jual grinningface herewithsmilingeyes facewithtearsofjoy rollingonthefloorlaughing grinningwithbigeyes grinningwithsmilingeyes grinningwithswitheats,Jahitan Kemas saiz semua semua ok penghantaran pun cepat terima kasih penjual grinningface herewithsmilingeyes facewithtearsofjoy rollingonthefloorlaughing grinningwithbigeyes grinningwithsmilingeyes grinningwithswitheats,"[('Jahitan', 'NNP'), ('Kemas', 'NNP'), ('saiz', 'NN'), ('semua', 'NN'), ('semua', 'VBD'), ('ok', 'JJ'), ('penghantaran', 'NN'), ('pun', 'NN'), ('cepat', 'NN'), ('terima', 'NN'), ('kasih', 'VBD'), ('penjual', 'JJ'), ('grinningface', 'NN'), ('herewithsmilingeyes', 'NNS'), ('facewithtearsofjoy', 'VBP'), ('rollingonthefloorlaughing', 'VBG'), ('grinningwithbigeyes', 'NNS'), ('grinningwithsmilingeyes', 'NNS'), ('grinningwithswitheats', 'NNS')]",Positive
Penjual Terbaik Penghantaran Memang Pantas Kain Elok Cantik Jahitan Sangat Kemas Warna Kain Sedondon Anak Dan Ayah,5,Penjual Terbaik Penghantaran Memang Pantas Kain Elok Cantik Jahitan Sangat Kemas Warna Kain Sedondon Anak Dan Ayah,"['Penjual', 'Terbaik', 'Penghantaran', 'Memang', 'Pantas', 'Kain', 'Elok', 'Cantik', 'Jahitan', 'Sangat', 'Kemas', 'Warna', 'Kain', 'Sedondon', 'Anak', 'Dan', 'Ayah']","['Penjual', 'Terbaik', 'Penghantaran', 'Memang', 'Pantas', 'Kain', 'Elok', 'Cantik', 'Jahitan', 'Sangat', 'Kemas', 'Warna', 'Kain', 'Sedondon', 'Anak', 'Dan', 'Ayah']",jual baik hantar memang pantas kain elok cantik jahit sangat kemas warna kain dondon anak dan ayah,Penjual Terbaik Penghantaran Memang Pantas Kain Elok Cantik Jahitan Sangat Kemas Warna Kain Sedondon Anak Dan Ayah,"[('Penjual', 'JJ'), ('Terbaik', 'NNP'), ('Penghantaran', 'NNP'), ('Memang', 'NNP'), ('Pantas', 'NNP'), ('Kain', 'NNP'), ('Elok', 'NNP'), ('Cantik', 'NNP'), ('Jahitan', 'NNP'), ('Sangat', 'NNP'), ('Kemas', 'NNP'), ('Warna', 'NNP'), ('Kain', 'NNP'), ('Sedondon', 'NNP'), ('Anak', 'NNP'), ('Dan', 'NNP'), ('Ayah', 'NNP')]",Positive
Mantap Gila Kain Cantik Warna Kat Gmbar Tenda Lawa Bila Pakai Kacak Alhamdulillah Kacak,5,Mantap Gila Kain Cantik Warna Kat Gmbar Tenda Lawa Bila Pakai Kacak Alhamdulillah Kacak,"['Mantap', 'Gila', 'Kain', 'Cantik', 'Warna', 'Kat', 'Gmbar', 'Tenda', 'Lawa', 'Bila', 'Pakai', 'Kacak', 'Alhamdulillah', 'Kacak']","['Mantap', 'Gila', 'Kain', 'Cantik', 'Warna', 'Kat', 'Gmbar', 'Tenda', 'Lawa', 'Bila', 'Pakai', 'Kacak', 'Alhamdulillah', 'Kacak']",mantap gila kain cantik warna kat gmbar tenda lawa bila pakai kacak alhamdulillah kacak,Mantap Gila Kain Cantik Warna Kat Gmbar Tenda Lawa Bila Pakai Kacak Alhamdulillah Kacak,"[('Mantap', 'NNP'), ('Gila', 'NNP'), ('Kain', 'NNP'), ('Cantik', 'NNP'), ('Warna', 'NNP'), ('Kat', 'NNP'), ('Gmbar', 'NNP'), ('Tenda', 'NNP'), ('Lawa', 'NNP'), ('Bila', 'NNP'), ('Pakai', 'NNP'), ('Kacak', 'NNP'), ('Alhamdulillah', 'NNP'), ('Kacak', 'NNP')]",Positive
cantik baJu berkualiti bagus dan cukup dengan anak anak umur 6 tahun,5,cantik baJu berkualiti bagus dan cukup dengan anak anak umur 6 tahun,"['cantik', 'baJu', 'berkualiti', 'bagus', 'dan', 'cukup', 'dengan', 'anak', 'anak', 'umur', '6', 'tahun']","['cantik', 'baJu', 'berkualiti', 'bagus', 'dan', 'cukup', 'dengan', 'anak', 'anak', 'umur', '6', 'tahun']",cantik baju alit bagus dan cukup dengan anak anak umur 6 tahun,cantik baJu berkualiti bagus dan cukup dengan anak anak umur 6 tahun,"[('cantik', 'NN'), ('baJu', 'NN'), ('berkualiti', 'NN'), ('bagus', 'NN'), ('dan', 'NN'), ('cukup', 'NN'), ('dengan', 'NN'), ('anak', 'JJ'), ('anak', 'NN'), ('umur', 'JJ'), ('6', 'CD'), ('tahun', 'NN')]",Positive
Biru Dia Cair Sikit Laaa Tetapi masih bayi biru saiz Muat Dengan Badan Cuma Labuh Seluar Kain Pun Cantik Sejuk Je Pakai Memang Muat Cantik Handsome Anak Buah Hahaha Penjual Laju Shopee,5,Biru Dia Cair Sikit Laaa Tetapi masih bayi biru saiz Muat Dengan Badan Cuma Labuh Seluar Kain Pun Cantik Sejuk Je Pakai Memang Muat Cantik Handsome Anak Buah Hahaha Penjual Laju Shopee,"['Biru', 'Dia', 'Cair', 'Sikit', 'Laaa', 'Tetapi', 'masih', 'bayi', 'biru', 'saiz', 'Muat', 'Dengan', 'Badan', 'Cuma', 'Labuh', 'Seluar', 'Kain', 'Pun', 'Cantik', 'Sejuk', 'Je', 'Pakai', 'Memang', 'Muat', 'Cantik', 'Handsome', 'Anak', 'Buah', 'Hahaha', 'Penjual', 'Laju', 'Shopee']","['Biru', 'Dia', 'Cair', 'Sikit', 'Laaa', 'Tetapi', 'masih', 'bayi', 'biru', 'saiz', 'Muat', 'Dengan', 'Badan', 'Cuma', 'Labuh', 'Seluar', 'Kain', 'Pun', 'Cantik', 'Sejuk', 'Je', 'Pakai', 'Memang', 'Muat', 'Cantik', 'Handsome', 'Anak', 'Buah', 'Hahaha', 'Penjual', 'Laju', 'Shopee']",biru dia cair sikit laaa tetapi masih bayi biru saiz muat dengan badan cuma labuh seluar kain pun cantik sejuk je pakai memang muat cantik handsome anak buah hahaha jual laju shopee,Biru Dia Cair Sikit Laaa Tetapi masih bayi biru saiz Muat Dengan Badan Cuma Labuh Seluar Kain Pun Cantik Sejuk Je Pakai Memang Muat Cantik Handsome Anak Buah Hahaha Penjual Laju Shopee,"[('Biru', 'NNP'), ('Dia', 'NNP'), ('Cair', 'NNP'), ('Sikit', 'NNP'), ('Laaa', 'NNP'), ('Tetapi', 'NNP'), ('masih', 'NN'), ('bayi', 'NN'), ('biru', 'NN'), ('saiz', 'NN'), ('Muat', 'NNP'), ('Dengan', 'NNP'), ('Badan', 'NNP'), ('Cuma', 'NNP'), ('Labuh', 'NNP'), ('Seluar', 'NNP'), ('Kain', 'NNP'), ('Pun', 'NNP'), ('Cantik', 'NNP'), ('Sejuk', 'NNP'), ('Je', 'NNP'), ('Pakai', 'NNP'), ('Memang', 'NNP'), ('Muat', 'NNP'), ('Cantik', 'NNP'), ('Handsome', 'NNP'), ('Anak', 'NNP'), ('Buah', 'NNP'), ('Hahaha', 'NNP'), ('Penjual', 'NNP'), ('Laju', 'NNP'), ('Shopee', 'NNP')]",Positive
Kain Cantik Kemas Je Rasanya Kain Agak Panas Tu Si Bulat Agak Taksesuai Mungkin Patut Pakai Kurta Je,5,Kain Cantik Kemas Je Rasanya Kain Agak Panas Tu Si Bulat Agak Taksesuai Mungkin Patut Pakai Kurta Je,"['Kain', 'Cantik', 'Kemas', 'Je', 'Rasanya', 'Kain', 'Agak', 'Panas', 'Tu', 'Si', 'Bulat', 'Agak', 'Taksesuai', 'Mungkin', 'Patut', 'Pakai', 'Kurta', 'Je']","['Kain', 'Cantik', 'Kemas', 'Je', 'Rasanya', 'Kain', 'Agak', 'Panas', 'Tu', 'Si', 'Bulat', 'Agak', 'Taksesuai', 'Mungkin', 'Patut', 'Pakai', 'Kurta', 'Je']",kain cantik kemas je rasa kain agak panas tu si bulat agak taksesuai mungkin patut pakai kurta je,Kain Cantik Kemas Je Rasanya Kain Agak Panas Tu Si Bulat Agak Taksesuai Mungkin Patut Pakai Kurta Je,"[('Kain', 'NNP'), ('Cantik', 'NNP'), ('Kemas', 'NNP'), ('Je', 'NNP'), ('Rasanya', 'NNP'), ('Kain', 'NNP'), ('Agak', 'NNP'), ('Panas', 'NNP'), ('Tu', 'NNP'), ('Si', 'NNP'), ('Bulat', 'NNP'), ('Agak', 'NNP'), ('Taksesuai', 'NNP'), ('Mungkin', 'NNP'), ('Patut', 'NNP'), ('Pakai', 'NNP'), ('Kurta', 'NNP'), ('Je', 'NNP')]",Positive
BAJU RAYA AAK2 SUDAH SMPAI Bintang melanda Kain Lawa Sarat Saiz Fit Unak Anak2 Adik Umur 6y Berat 20kg Abang 8y Berat 22kg Abang Yang Terujapenjual akan mengulangi tidak lama lagi redheart redheart redheart redheart redheart,5,BAJU RAYA AAK2 SUDAH SMPAI Bintang melanda Kain Lawa Sarat Saiz Fit Unak Anak2 Adik Umur 6y Berat 20kg Abang 8y Berat 22kg Abang Yang Terujapenjual akan mengulangi tidak lama lagi redheart redheart redheart redheart redheart,"['BAJU', 'RAYA', 'AAK2', 'SUDAH', 'SMPAI', 'Bintang', 'melanda', 'Kain', 'Lawa', 'Sarat', 'Saiz', 'Fit', 'Unak', 'Anak2', 'Adik', 'Umur', '6y', 'Berat', '20kg', 'Abang', '8y', 'Berat', '22kg', 'Abang', 'Yang', 'Terujapenjual', 'akan', 'mengulangi', 'tidak', 'lama', 'lagi', 'redheart', 'redheart', 'redheart', 'redheart', 'redheart']","['BAJU', 'RAYA', 'AAK2', 'SUDAH', 'SMPAI', 'Bintang', 'melanda', 'Kain', 'Lawa', 'Sarat', 'Saiz', 'Fit', 'Unak', 'Anak2', 'Adik', 'Umur', '6y', 'Berat', '20kg', 'Abang', '8y', 'Berat', '22kg', 'Abang', 'Yang', 'Terujapenjual', 'akan', 'mengulangi', 'tidak', 'lama', 'lagi', 'redheart', 'redheart', 'redheart', 'redheart', 'redheart']",baju raya aak2 sudah smpai bintang landa kain lawa sarat saiz fit unak anak2 adik umur 6y berat 20kg abang 8y berat 22kg abang yang terujapenjual akan ulang tidak lama lagi redheart redheart redheart redheart redheart,BAJU RAYA AAK2 SUDAH SMPAI Bintang melanda Kain Lawa Sarat Saiz Fit Unak Anak2 Adik Umur 6y Berat 20kg Abang 8y Berat 22kg Abang Yang Terujapenjual akan mengulangi tidak lama lagi redheart redheart redheart redheart redheart,"[('BAJU', 'NNP'), ('RAYA', 'NNP'), ('AAK2', 'NNP'), ('SUDAH', 'NNP'), ('SMPAI', 'NNP'), ('Bintang', 'NNP'), ('melanda', 'NN'), ('Kain', 'NNP'), ('Lawa', 'NNP'), ('Sarat', 'NNP'), ('Saiz', 'NNP'), ('Fit', 'NNP'), ('Unak', 'NNP'), ('Anak2', 'NNP'), ('Adik', 'NNP'), ('Umur', 'NNP'), ('6y', 'CD'), ('Berat', 'NNP'), ('20kg', 'CD'), ('Abang', 'NNP'), ('8y', 'CD'), ('Berat', 'NNP'), ('22kg', 'CD'), ('Abang', 'NNP'), ('Yang', 'NNP'), ('Terujapenjual', 'NNP'), ('akan', 'NN'), ('mengulangi', 'NN'), ('tidak', 'NN'), ('lama', 'NN'), ('lagi', 'JJ'), ('redheart', 'JJ'), ('redheart', 'NN'), ('redheart', 'VB'), ('redheart', 'JJ'), ('redheart', 'NN')]",Positive
Barang Dah Terima Baju Nampak OK Penghantaran Yang Cepat Terbaik,5,Barang Dah Terima Baju Nampak OK Penghantaran Yang Cepat Terbaik,"['Barang', 'Dah', 'Terima', 'Baju', 'Nampak', 'OK', 'Penghantaran', 'Yang', 'Cepat', 'Terbaik']","['Barang', 'Dah', 'Terima', 'Baju', 'Nampak', 'OK', 'Penghantaran', 'Yang', 'Cepat', 'Terbaik']",barang dah terima baju nampak ok hantar yang cepat baik,Barang Dah Terima Baju Nampak OK Penghantaran Yang Cepat Terbaik,"[('Barang', 'NNP'), ('Dah', 'NNP'), ('Terima', 'NNP'), ('Baju', 'NNP'), ('Nampak', 'NNP'), ('OK', 'NNP'), ('Penghantaran', 'NNP'), ('Yang', 'NNP'), ('Cepat', 'NNP'), ('Terbaik', 'NNP')]",Positive
Baju Melayu Cantik Gila Penyampaian Penghantaran Cepat Pada Titik Sangat Mengesyorkan Kedai Dalam Talian Ini,5,Baju Melayu Cantik Gila Penyampaian Penghantaran Cepat Pada Titik Sangat Mengesyorkan Kedai Dalam Talian Ini,"['Baju', 'Melayu', 'Cantik', 'Gila', 'Penyampaian', 'Penghantaran', 'Cepat', 'Pada', 'Titik', 'Sangat', 'Mengesyorkan', 'Kedai', 'Dalam', 'Talian', 'Ini']","['Baju', 'Melayu', 'Cantik', 'Gila', 'Penyampaian', 'Penghantaran', 'Cepat', 'Pada', 'Titik', 'Sangat', 'Mengesyorkan', 'Kedai', 'Dalam', 'Talian', 'Ini']",baju melayu cantik gila sampai hantar cepat pada titik sangat mengesyorkan kedai dalam tali ini,Baju Melayu Cantik Gila Penyampaian Penghantaran Cepat Pada Titik Sangat Mengesyorkan Kedai Dalam Talian Ini,"[('Baju', 'NNP'), ('Melayu', 'NNP'), ('Cantik', 'NNP'), ('Gila', 'NNP'), ('Penyampaian', 'NNP'), ('Penghantaran', 'NNP'), ('Cepat', 'NNP'), ('Pada', 'NNP'), ('Titik', 'NNP'), ('Sangat', 'NNP'), ('Mengesyorkan', 'NNP'), ('Kedai', 'NNP'), ('Dalam', 'NNP'), ('Talian', 'NNP'), ('Ini', 'NNP')]",Positive
Kain Lembut Design Modern Beli Dua Dapat Diskaun Servis Mantap Terima KASIH,5,Kain Lembut Design Modern Beli Dua Dapat Diskaun Servis Mantap Terima KASIH,"['Kain', 'Lembut', 'Design', 'Modern', 'Beli', 'Dua', 'Dapat', 'Diskaun', 'Servis', 'Mantap', 'Terima', 'KASIH']","['Kain', 'Lembut', 'Design', 'Modern', 'Beli', 'Dua', 'Dapat', 'Diskaun', 'Servis', 'Mantap', 'Terima', 'KASIH']",kain lembut design modern beli dua dapat diskaun servis mantap terima kasih,Kain Lembut Design Modern Beli Dua Dapat Diskaun Servis Mantap Terima KASIH,"[('Kain', 'NNP'), ('Lembut', 'NNP'), ('Design', 'NNP'), ('Modern', 'NNP'), ('Beli', 'NNP'), ('Dua', 'NNP'), ('Dapat', 'NNP'), ('Diskaun', 'NNP'), ('Servis', 'NNP'), ('Mantap', 'NNP'), ('Terima', 'NNP'), ('KASIH', 'NNP')]",Positive
Baju Sampai Awal Terbaik Kualiti Kain Memuaskan Harga Berpatutan berulang pelanggan di sini,5,Baju Sampai Awal Terbaik Kualiti Kain Memuaskan Harga Berpatutan berulang pelanggan di sini,"['Baju', 'Sampai', 'Awal', 'Terbaik', 'Kualiti', 'Kain', 'Memuaskan', 'Harga', 'Berpatutan', 'berulang', 'pelanggan', 'di', 'sini']","['Baju', 'Sampai', 'Awal', 'Terbaik', 'Kualiti', 'Kain', 'Memuaskan', 'Harga', 'Berpatutan', 'berulang', 'pelanggan', 'di', 'sini']",baju sampai awal baik alit kain muas harga patut ulang langgan di sini,Baju Sampai Awal Terbaik Kualiti Kain Memuaskan Harga Berpatutan berulang pelanggan di sini,"[('Baju', 'NNP'), ('Sampai', 'NNP'), ('Awal', 'NNP'), ('Terbaik', 'NNP'), ('Kualiti', 'NNP'), ('Kain', 'NNP'), ('Memuaskan', 'NNP'), ('Harga', 'NNP'), ('Berpatutan', 'NNP'), ('berulang', 'NN'), ('pelanggan', 'NN'), ('di', 'VBZ'), ('sini', 'NN')]",Positive
Baju Puas Hatu Trendy Habis Penghantaran Pantas Penuh Rekomen Terima KASIH Penjual,5,Baju Puas Hatu Trendy Habis Penghantaran Pantas Penuh Rekomen Terima KASIH Penjual,"['Baju', 'Puas', 'Hatu', 'Trendy', 'Habis', 'Penghantaran', 'Pantas', 'Penuh', 'Rekomen', 'Terima', 'KASIH', 'Penjual']","['Baju', 'Puas', 'Hatu', 'Trendy', 'Habis', 'Penghantaran', 'Pantas', 'Penuh', 'Rekomen', 'Terima', 'KASIH', 'Penjual']",baju puas hatu trendy habis hantar pantas penuh rekomen terima kasih jual,Baju Puas Hatu Trendy Habis Penghantaran Pantas Penuh Rekomen Terima KASIH Penjual,"[('Baju', 'NNP'), ('Puas', 'NNP'), ('Hatu', 'NNP'), ('Trendy', 'NNP'), ('Habis', 'NNP'), ('Penghantaran', 'NNP'), ('Pantas', 'NNP'), ('Penuh', 'NNP'), ('Rekomen', 'NNP'), ('Terima', 'NNP'), ('KASIH', 'NNP'), ('Penjual', 'NNP')]",Positive
kedai dalam talian,5,kedai dalam talian,"['kedai', 'dalam', 'talian']","['kedai', 'dalam', 'talian']",kedai dalam tali,kedai dalam talian,"[('kedai', 'NN'), ('dalam', 'NN'), ('talian', 'NN')]",Positive
Ulangi pesanan dah kali ke 3 kualiti tolak pernah enjecewakan perkhidmatan pelanggan memuaskan,5,Ulangi pesanan dah kali ke 3 kualiti tolak pernah enjecewakan perkhidmatan pelanggan memuaskan,"['Ulangi', 'pesanan', 'dah', 'kali', 'ke', '3', 'kualiti', 'tolak', 'pernah', 'enjecewakan', 'perkhidmatan', 'pelanggan', 'memuaskan']","['Ulangi', 'pesanan', 'dah', 'kali', 'ke', '3', 'kualiti', 'tolak', 'pernah', 'enjecewakan', 'perkhidmatan', 'pelanggan', 'memuaskan']",ulang pesan dah kali ke 3 alit tolak pernah enjecewakan khidmat langgan muas,Ulangi pesanan dah kali ke 3 kualiti tolak pernah enjecewakan perkhidmatan pelanggan memuaskan,"[('Ulangi', 'NNP'), ('pesanan', 'NN'), ('dah', 'NN'), ('kali', 'VBD'), ('ke', '$'), ('3', 'CD'), ('kualiti', 'NNP'), ('tolak', 'NN'), ('pernah', 'NN'), ('enjecewakan', 'JJ'), ('perkhidmatan', 'NN'), ('pelanggan', 'NN'), ('memuaskan', 'NN')]",Positive
Suka Sangat Reka Bentuk Baju Kain Sejuk Harga Berpatutan Penghantaran Pantas Terbaik,5,Suka Sangat Reka Bentuk Baju Kain Sejuk Harga Berpatutan Penghantaran Pantas Terbaik,"['Suka', 'Sangat', 'Reka', 'Bentuk', 'Baju', 'Kain', 'Sejuk', 'Harga', 'Berpatutan', 'Penghantaran', 'Pantas', 'Terbaik']","['Suka', 'Sangat', 'Reka', 'Bentuk', 'Baju', 'Kain', 'Sejuk', 'Harga', 'Berpatutan', 'Penghantaran', 'Pantas', 'Terbaik']",suka sangat reka bentuk baju kain sejuk harga patut hantar pantas baik,Suka Sangat Reka Bentuk Baju Kain Sejuk Harga Berpatutan Penghantaran Pantas Terbaik,"[('Suka', 'NNP'), ('Sangat', 'NNP'), ('Reka', 'NNP'), ('Bentuk', 'NNP'), ('Baju', 'NNP'), ('Kain', 'NNP'), ('Sejuk', 'NNP'), ('Harga', 'NNP'), ('Berpatutan', 'NNP'), ('Penghantaran', 'NNP'), ('Pantas', 'NNP'), ('Terbaik', 'NNP')]",Positive
Kualiti Kain Tolak Seberapa Design OK Tapi Agak Kecewa Dengan Kualiti Bahan,2,Kualiti Kain Tolak Seberapa Design OK Tapi Agak Kecewa Dengan Kualiti Bahan,"['Kualiti', 'Kain', 'Tolak', 'Seberapa', 'Design', 'OK', 'Tapi', 'Agak', 'Kecewa', 'Dengan', 'Kualiti', 'Bahan']","['Kualiti', 'Kain', 'Tolak', 'Seberapa', 'Design', 'OK', 'Tapi', 'Agak', 'Kecewa', 'Dengan', 'Kualiti', 'Bahan']",alit kain tolak berapa design ok tapi agak kecewa dengan alit bahan,Kualiti Kain Tolak Seberapa Design OK Tapi Agak Kecewa Dengan Kualiti Bahan,"[('Kualiti', 'NNP'), ('Kain', 'NNP'), ('Tolak', 'NNP'), ('Seberapa', 'NNP'), ('Design', 'NNP'), ('OK', 'NNP'), ('Tapi', 'NNP'), ('Agak', 'NNP'), ('Kecewa', 'NNP'), ('Dengan', 'NNP'), ('Kualiti', 'NNP'), ('Bahan', 'NNP')]",Negative
Pertama Kali Beli Memang Puas Hati Baju Cantik Harga Berpatutan akan mengulangi pesanan,5,Pertama Kali Beli Memang Puas Hati Baju Cantik Harga Berpatutan akan mengulangi pesanan,"['Pertama', 'Kali', 'Beli', 'Memang', 'Puas', 'Hati', 'Baju', 'Cantik', 'Harga', 'Berpatutan', 'akan', 'mengulangi', 'pesanan']","['Pertama', 'Kali', 'Beli', 'Memang', 'Puas', 'Hati', 'Baju', 'Cantik', 'Harga', 'Berpatutan', 'akan', 'mengulangi', 'pesanan']",pertama kali beli memang puas hati baju cantik harga patut akan ulang pesan,Pertama Kali Beli Memang Puas Hati Baju Cantik Harga Berpatutan akan mengulangi pesanan,"[('Pertama', 'NNP'), ('Kali', 'NNP'), ('Beli', 'NNP'), ('Memang', 'NNP'), ('Puas', 'NNP'), ('Hati', 'NNP'), ('Baju', 'NNP'), ('Cantik', 'NNP'), ('Harga', 'NNP'), ('Berpatutan', 'NNP'), ('akan', 'NN'), ('mengulangi', 'NN'), ('pesanan', 'NN')]",Positive
Reka bentuk moden harga berbaloi kain selesa sangat penghantaran pantas terbaik lah,5,Reka bentuk moden harga berbaloi kain selesa sangat penghantaran pantas terbaik lah,"['Reka', 'bentuk', 'moden', 'harga', 'berbaloi', 'kain', 'selesa', 'sangat', 'penghantaran', 'pantas', 'terbaik', 'lah']","['Reka', 'bentuk', 'moden', 'harga', 'berbaloi', 'kain', 'selesa', 'sangat', 'penghantaran', 'pantas', 'terbaik', 'lah']",reka bentuk moden harga berbaloi kain selesa sangat hantar pantas baik lah,Reka bentuk moden harga berbaloi kain selesa sangat penghantaran pantas terbaik lah,"[('Reka', 'NNP'), ('bentuk', 'NN'), ('moden', 'NN'), ('harga', 'NN'), ('berbaloi', 'NN'), ('kain', 'VBP'), ('selesa', 'JJ'), ('sangat', 'NN'), ('penghantaran', 'NN'), ('pantas', 'NNS'), ('terbaik', 'VBP'), ('lah', 'NN')]",Positive
Baju Sampai Awal Kualiti Memang Petua Saiz Top Kena Harga Berpatutan disyorkan,5,Baju Sampai Awal Kualiti Memang Petua Saiz Top Kena Harga Berpatutan disyorkan,"['Baju', 'Sampai', 'Awal', 'Kualiti', 'Memang', 'Petua', 'Saiz', 'Top', 'Kena', 'Harga', 'Berpatutan', 'disyorkan']","['Baju', 'Sampai', 'Awal', 'Kualiti', 'Memang', 'Petua', 'Saiz', 'Top', 'Kena', 'Harga', 'Berpatutan', 'disyorkan']",baju sampai awal alit memang tua saiz top kena harga patut disyorkan,Baju Sampai Awal Kualiti Memang Petua Saiz Top Kena Harga Berpatutan disyorkan,"[('Baju', 'NNP'), ('Sampai', 'NNP'), ('Awal', 'NNP'), ('Kualiti', 'NNP'), ('Memang', 'NNP'), ('Petua', 'NNP'), ('Saiz', 'NNP'), ('Top', 'NNP'), ('Kena', 'NNP'), ('Harga', 'NNP'), ('Berpatutan', 'NNP'), ('disyorkan', 'NN')]",Positive
